GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0022200618,1610612765,Pistons,DET,Detroit,240.000000:00,0.706,0.35,0.166,0.206,0.58,0.239,0.184,0.347
0022200621,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.58,0.195,0.09,0.089,0.566,0.275,0.09,0.271
0022200621,1610612738,Celtics,BOS,Boston,240.000000:00,0.566,0.275,0.09,0.229,0.58,0.195,0.09,0.089
0022200624,1610612756,Suns,PHX,Phoenix,240.000000:00,0.483,0.156,0.198,0.288,0.653,0.247,0.112,0.286
0022200624,1610612743,Nuggets,DEN,Denver,240.000000:00,0.653,0.247,0.112,0.167,0.483,0.156,0.198,0.385
0022200623,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.519,0.215,0.107,0.288,0.584,0.248,0.128,0.377
0022200623,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.584,0.248,0.128,0.321,0.519,0.215,0.107,0.322
0022200625,1610612758,Kings,SAC,Sacramento,240.000000:00,0.58,0.33,0.084,0.17,0.542,0.177,0.128,0.259
0022200625,1610612745,Rockets,HOU,Houston,240.000000:00,0.542,0.177,0.128,0.148,0.58,0.33,0.084,0.245
0022200622,1610612752,Knicks,NYK,New York,240.000000:00,0.542,0.393,0.148,0.25,0.544,0.233,0.125,0.18
0022200622,1610612754,Pacers,IND,Indiana,240.000000:00,0.544,0.233,0.125,0.16,0.542,0.393,0.148,0.292
0022200620,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.551,0.112,0.11,0.25,0.511,0.207,0.11,0.12
0022200620,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.511,0.207,0.11,0.12,0.551,0.112,0.11,0.286
0022200619,1610612764,Wizards,WAS,Washington,240.000000:00,0.506,0.256,0.185,0.255,0.517,0.102,0.125,0.18
0022200619,1610612741,Bulls,CHI,Chicago,240.000000:00,0.517,0.102,0.125,0.16,0.506,0.256,0.185,0.277
0022200614,1610612762,Jazz,UTA,Utah,240.000000:00,0.494,0.425,0.153,0.288,0.522,0.267,0.051,0.18
0022200614,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.522,0.267,0.051,0.14,0.494,0.425,0.153,0.385
0022200617,1610612746,Clippers,LAC,LA,240.000000:00,0.523,0.349,0.103,0.235,0.522,0.522,0.128,0.209
0022200617,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.522,0.522,0.128,0.07,0.523,0.349,0.103,0.353
0022200612,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.669,0.337,0.171,0.278,0.483,0.404,0.097,0.164
0022200612,1610612765,Pistons,DET,Detroit,240.000000:00,0.483,0.404,0.097,0.055,0.669,0.337,0.171,0.361
0022200611,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.533,0.231,0.181,0.286,0.456,0.506,0.193,0.354
