GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MINUTES,PTS,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS
0022201219,1610612748,MIA,Miami,1628389,Bam Adebayo,C,,7:55,4,2,2,0,1,0,2,4,0,0,0,0,0,0,0,0
0022201219,1610612748,MIA,Miami,1629639,Tyler Herro,G,,8:40,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0022201219,1610612748,MIA,Miami,1629216,Gabe Vincent,G,,7:19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022201219,1610612748,MIA,Miami,2617,Udonis Haslem,,,24:55,24,7,5,2,2,1,0,0,1,0,1,0,0,0,0,0
0022201219,1610612748,MIA,Miami,200768,Kyle Lowry,,,9:33,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
0022201219,1610612748,MIA,Miami,201567,Kevin Love,,,8:57,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022201219,1610612748,MIA,Miami,1629130,Duncan Robinson,,,35:13,20,4,0,4,1,0,1,3,0,0,0,0,0,0,0,0
0022201219,1610612748,MIA,Miami,1628997,Caleb Martin,,,9:58,2,1,1,0,2,0,1,3,0,2,2,0,0,0,0,0
0022201219,1610612748,MIA,Miami,203469,Cody Zeller,,,12:00,6,2,1,1,1,0,2,5,0,0,0,1,0,1,1,1
0022201219,1610612748,MIA,Miami,203506,Victor Oladipo,,,23:29,19,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0
0022201219,1610612748,MIA,Miami,1630209,Omer Yurtseven,,,24:00,14,4,4,0,0,0,3,7,1,0,1,0,0,0,0,0
0022201219,1610612748,MIA,Miami,1631288,Jamal Cain,,,18:31,18,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
0022201219,1610612748,MIA,Miami,1631115,Orlando Robinson,,,11:34,0,3,1,2,0,0,1,3,0,0,0,0,0,0,0,0
0022201221,1610612749,MIL,Milwaukee,203109,Jae Crowder,F,,24:44,13,4,1,3,2,0,2,4,0,0,0,0,1,1,1,1
0022201221,1610612749,MIL,Milwaukee,1626171,Bobby Portis,F,,17:57,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0022201221,1610612749,MIL,Milwaukee,203086,Meyers Leonard,C,,30:35,10,11,10,1,0,0,5,11,0,0,0,1,1,2,2,2
