GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
22200805,1610612761,Raptors,TOR,Toronto,240:00,44,101,0.436,11,36,0.306,7,12,0.583,11,31,42,24,11,3,11,16,106,3
22200805,1610612763,Grizzlies,MEM,Memphis,240:00,38,78,0.487,10,27,0.37,17,23,0.739,8,36,44,25,10,9,20,16,103,-3
22200802,1610612753,Magic,ORL,Orlando,240:00,42,91,0.462,8,23,0.348,27,30,0.9,18,34,52,25,6,2,12,18,119,6
22200802,1610612766,Hornets,CHA,Charlotte,240:00,45,83,0.542,12,33,0.364,11,23,0.478,8,31,39,28,8,6,15,23,113,-6
22200799,1610612760,Thunder,OKC,Oklahoma City,240:00,56,97,0.577,21,46,0.457,20,23,0.87,9,33,42,39,11,6,8,19,153,32
22200799,1610612745,Rockets,HOU,Houston,240:00,45,89,0.506,10,30,0.333,21,27,0.778,9,25,34,29,4,8,15,18,121,-32
22200794,1610612756,Suns,PHX,Phoenix,240:00,42,75,0.56,11,23,0.478,21,31,0.677,10,36,46,34,10,2,16,23,116,16
22200794,1610612765,Pistons,DET,Detroit,240:00,35,81,0.432,16,42,0.381,14,22,0.636,9,21,30,23,8,2,16,27,100,-16
22200793,1610612764,Wizards,WAS,Washington,240:00,39,81,0.481,13,28,0.464,32,41,0.78,6,33,39,22,10,3,15,21,123,-2
22200793,1610612751,Nets,BKN,Brooklyn,240:00,43,86,0.5,14,33,0.424,25,28,0.893,10,29,39,21,4,10,15,28,125,2
22200795,1610612752,Knicks,NYK,New York,265:00,45,94,0.479,18,40,0.45,20,26,0.769,10,36,46,30,6,3,10,30,128,-6
22200795,1610612746,Clippers,LAC,LA,265:00,44,92,0.478,16,37,0.432,30,35,0.857,9,37,46,24,8,4,13,20,134,6
22200800,1610612744,Warriors,GSW,Golden State,240:00,45,82,0.549,14,35,0.4,15,19,0.789,5,33,38,33,6,5,14,24,119,6
22200800,1610612742,Mavericks,DAL,Dallas,240:00,39,85,0.459,14,40,0.35,21,27,0.778,10,29,39,22,9,1,14,18,113,-6
22200797,1610612749,Bucks,MIL,Milwaukee,240:00,46,88,0.523,14,40,0.35,17,28,0.607,10,41,51,23,6,4,12,14,123,8
22200797,1610612748,Heat,MIA,Miami,240:00,45,101,0.446,8,31,0.258,17,21,0.81,13,31,44,23,9,2,7,23,115,-8
22200801,1610612743,Nuggets,DEN,Denver,240:00,48,95,0.505,15,38,0.395,17,20,0.85,12,36,48,32,14,6,12,15,128,20
22200801,1610612737,Hawks,ATL,Atlanta,240:00,44,91,0.484,6,20,0.3,14,17,0.824,10,33,43,26,7,7,15,18,108,-20
22200798,1610612740,Pelicans,NOP,New Orleans,240:00,52,100,0.52,9,30,0.3,18,20,0.9,14,34,48,28,6,0,10,22,131,5
22200798,1610612747,Lakers,LAL,Los Angeles,240:00,45,94,0.479,11,32,0.344,25,33,0.758,13,31,44,30,4,3,9,20,126,-5
22200796,1610612757,Trail Blazers,POR,Portland,240:00,44,87,0.506,14,43,0.326,19,21,0.905,7,26,33,22,3,3,9,19,121,-8
22200796,1610612741,Bulls,CHI,Chicago,240:00,48,80,0.6,12,26,0.462,21,25,0.84,6,35,41,32,6,3,12,19,129,8
22200788,1610612756,Suns,PHX,Phoenix,240:00,41,95,0.432,12,32,0.375,12,14,0.857,10,43,53,28,6,6,8,22,106,12
22200788,1610612738,Celtics,BOS,Boston,240:00,29,75,0.387,10,38,0.263,26,31,0.839,3,40,43,18,5,3,14,21,94,-12
22200789,1610612761,Raptors,TOR,Toronto,240:00,41,90,0.456,15,39,0.385,20,27,0.741,13,30,43,21,9,7,9,25,117,6
22200789,1610612745,Rockets,HOU,Houston,240:00,40,80,0.5,7,21,0.333,24,33,0.727,6,34,40,22,5,4,13,26,111,-6
22200787,1610612764,Wizards,WAS,Washington,240:00,42,84,0.5,12,33,0.364,20,22,0.909,9,32,41,27,4,3,10,19,116,-8
22200787,1610612757,Trail Blazers,POR,Portland,240:00,43,88,0.489,17,41,0.415,21,23,0.913,11,27,38,25,5,2,7,17,124,8
22200792,1610612762,Jazz,UTA,Utah,240:00,41,91,0.451,13,44,0.295,13,18,0.722,13,37,50,20,4,2,15,22,108,-7
22200792,1610612737,Hawks,ATL,Atlanta,240:00,44,95,0.463,10,37,0.27,17,23,0.739,14,38,52,28,8,5,9,18,115,7
22200785,1610612765,Pistons,DET,Detroit,240:00,44,86,0.512,14,32,0.438,16,23,0.696,12,39,51,27,7,3,22,22,118,6
22200785,1610612766,Hornets,CHA,Charlotte,240:00,40,90,0.444,9,34,0.265,23,30,0.767,8,29,37,22,16,2,13,20,112,-6
22200791,1610612759,Spurs,SAS,San Antonio,240:00,52,89,0.584,7,21,0.333,14,15,0.933,9,26,35,32,8,0,18,25,125,-12
22200791,1610612755,76ers,PHI,Philadelphia,240:00,46,87,0.529,13,27,0.481,32,41,0.78,14,25,39,28,11,3,10,13,137,12
22200786,1610612758,Kings,SAC,Sacramento,240:00,37,86,0.43,13,38,0.342,17,20,0.85,11,38,49,24,6,5,19,15,104,-3
22200786,1610612754,Pacers,IND,Indiana,240:00,40,89,0.449,17,41,0.415,10,14,0.714,9,38,47,28,13,5,16,18,107,3
22200790,1610612753,Magic,ORL,Orlando,240:00,45,85,0.529,12,23,0.522,25,38,0.658,13,29,42,23,11,3,15,24,127,7
22200790,1610612750,Timberwolves,MIN,Minnesota,240:00,40,87,0.46,16,44,0.364,24,28,0.857,12,29,41,21,7,7,20,27,120,-7
22200783,1610612744,Warriors,GSW,Golden State,240:00,43,85,0.506,19,38,0.5,12,19,0.632,10,32,42,25,4,4,17,23,117,-17
22200783,1610612743,Nuggets,DEN,Denver,240:00,51,90,0.567,16,35,0.457,16,21,0.762,7,31,38,35,10,2,11,19,134,17
22200781,1610612741,Bulls,CHI,Chicago,240:00,41,79,0.519,11,28,0.393,21,26,0.808,8,32,40,24,9,3,13,18,114,16
22200781,1610612766,Hornets,CHA,Charlotte,240:00,39,93,0.419,7,35,0.2,13,15,0.867,16,29,45,19,6,4,14,15,98,-16
22200784,1610612749,Bucks,MIL,Milwaukee,240:00,39,90,0.433,9,37,0.243,19,27,0.704,8,45,53,16,2,0,10,17,106,1
22200784,1610612746,Clippers,LAC,LA,240:00,39,95,0.411,13,36,0.361,14,20,0.7,9,40,49,15,8,4,7,22,105,-1
22200780,1610612752,Knicks,NYK,New York,240:00,40,83,0.482,12,36,0.333,14,18,0.778,11,33,44,25,8,0,17,17,106,2
22200780,1610612748,Heat,MIA,Miami,240:00,39,87,0.448,13,36,0.361,13,16,0.813,9,24,33,24,8,3,10,15,104,-2
22200782,1610612740,Pelicans,NOP,New Orleans,240:00,42,84,0.5,5,20,0.25,17,21,0.81,12,38,50,27,6,5,17,26,106,-5
22200782,1610612742,Mavericks,DAL,Dallas,240:00,37,85,0.435,14,41,0.341,23,29,0.793,6,30,36,16,10,3,8,24,111,5
22200779,1610612763,Grizzlies,MEM,Memphis,240:00,41,87,0.471,10,23,0.435,21,22,0.955,11,33,44,22,8,5,18,23,113,-15
22200779,1610612739,Cavaliers,CLE,Cleveland,240:00,49,91,0.538,14,29,0.483,16,22,0.727,9,32,41,33,12,7,15,17,128,15
22200773,1610612760,Thunder,OKC,Oklahoma City,240:00,38,103,0.369,12,43,0.279,18,22,0.818,24,28,52,22,11,6,10,23,106,-6
22200773,1610612745,Rockets,HOU,Houston,240:00,41,94,0.436,7,23,0.304,23,31,0.742,24,41,65,20,6,12,17,20,112,6
22200775,1610612759,Spurs,SAS,San Antonio,240:00,48,88,0.545,8,24,0.333,5,7,0.714,8,32,40,30,5,1,18,17,109,-10
22200775,1610612758,Kings,SAC,Sacramento,240:00,48,90,0.533,8,27,0.296,15,19,0.789,6,28,34,25,10,3,9,13,119,10
22200774,1610612750,Timberwolves,MIN,Minnesota,265:00,46,106,0.434,14,50,0.28,13,24,0.542,10,43,53,26,5,7,11,23,119,5
22200774,1610612744,Warriors,GSW,Golden State,265:00,38,91,0.418,11,35,0.314,27,34,0.794,9,49,58,21,7,4,17,24,114,-5
22200777,1610612756,Suns,PHX,Phoenix,240:00,35,86,0.407,4,28,0.143,26,31,0.839,12,32,44,22,8,4,16,13,100,-32
22200777,1610612737,Hawks,ATL,Atlanta,240:00,52,91,0.571,19,33,0.576,9,11,0.818,6,39,45,32,6,5,12,24,132,32
22200771,1610612757,Trail Blazers,POR,Portland,240:00,41,87,0.471,14,36,0.389,26,27,0.963,9,32,41,24,3,5,13,22,122,10
22200771,1610612763,Grizzlies,MEM,Memphis,240:00,41,87,0.471,9,37,0.243,21,28,0.75,12,32,44,28,8,7,12,22,112,-10
22200772,1610612738,Celtics,BOS,Boston,240:00,53,92,0.576,26,54,0.481,7,10,0.7,11,46,57,28,4,4,10,13,139,43
22200772,1610612751,Nets,BKN,Brooklyn,240:00,36,88,0.409,9,39,0.231,15,18,0.833,5,27,32,19,8,1,5,12,96,-43
22200770,1610612755,76ers,PHI,Philadelphia,240:00,34,78,0.436,14,35,0.4,23,26,0.885,7,36,43,27,7,4,18,24,105,11
22200770,1610612753,Magic,ORL,Orlando,240:00,33,87,0.379,6,38,0.158,22,29,0.759,12,34,46,12,10,4,14,21,94,-11
22200776,1610612762,Jazz,UTA,Utah,240:00,44,83,0.53,17,47,0.362,26,30,0.867,13,36,49,29,3,11,16,17,131,3
22200776,1610612761,Raptors,TOR,Toronto,240:00,50,110,0.455,10,23,0.435,18,26,0.692,25,27,52,27,11,2,7,22,128,-3
22200923,1610612764,Wizards,WAS,Washington,240:00,48,97,0.495,6,21,0.286,17,20,0.85,16,32,48,19,6,5,8,15,119,3
22200923,1610612737,Hawks,ATL,Atlanta,240:00,43,93,0.462,13,35,0.371,17,19,0.895,13,29,42,21,4,7,9,17,116,-3
22200924,1610612749,Bucks,MIL,Milwaukee,240:00,50,102,0.49,14,37,0.378,4,12,0.333,11,44,55,32,10,3,17,21,118,14
22200924,1610612751,Nets,BKN,Brooklyn,240:00,36,83,0.434,12,36,0.333,20,25,0.8,3,35,38,25,12,6,17,19,104,-14
22200932,1610612750,Timberwolves,MIN,Minnesota,240:00,43,90,0.478,9,26,0.346,13,22,0.591,10,36,46,22,14,8,17,20,108,7
22200932,1610612746,Clippers,LAC,LA,240:00,35,83,0.422,11,28,0.393,20,23,0.87,9,35,44,24,11,3,24,17,101,-7
22200929,1610612754,Pacers,IND,Indiana,240:00,41,78,0.526,11,28,0.393,31,40,0.775,5,36,41,25,3,8,9,19,124,2
22200929,1610612742,Mavericks,DAL,Dallas,240:00,46,91,0.505,12,37,0.324,18,28,0.643,9,29,38,28,5,3,7,29,122,-2
22200928,1610612758,Kings,SAC,Sacramento,240:00,43,82,0.524,15,42,0.357,22,30,0.733,8,43,51,34,3,4,19,21,123,6
22200928,1610612760,Thunder,OKC,Oklahoma City,240:00,43,98,0.439,11,35,0.314,20,24,0.833,12,30,42,28,9,1,10,23,117,-6
22200896,1610612739,Cavaliers,CLE,Cleveland,240:00,40,88,0.455,13,35,0.371,26,29,0.897,10,25,35,20,9,6,11,23,119,-17
22200896,1610612737,Hawks,ATL,Atlanta,240:00,50,85,0.588,15,28,0.536,21,23,0.913,5,37,42,28,7,8,14,21,136,17
22200900,1610612741,Bulls,CHI,Chicago,240:00,50,88,0.568,12,26,0.462,19,28,0.679,12,45,57,25,6,4,9,15,131,44
22200900,1610612751,Nets,BKN,Brooklyn,240:00,30,81,0.37,12,44,0.273,15,19,0.789,5,26,31,21,6,3,13,25,87,-44
22200901,1610612745,Rockets,HOU,Houston,240:00,36,92,0.391,11,35,0.314,18,22,0.818,13,31,44,23,12,3,7,18,101,-15
22200901,1610612744,Warriors,GSW,Golden State,240:00,37,78,0.474,26,54,0.481,16,18,0.889,7,40,47,27,3,3,18,20,116,15
22200902,1610612758,Kings,SAC,Sacramento,290:00,65,111,0.586,18,41,0.439,28,35,0.8,12,31,43,33,18,3,15,28,176,1
22200902,1610612746,Clippers,LAC,LA,290:00,59,98,0.602,26,45,0.578,31,36,0.861,7,35,42,39,8,3,25,27,175,-1
22200888,1610612753,Magic,ORL,Orlando,240:00,39,95,0.411,12,31,0.387,18,23,0.783,12,34,46,27,7,6,12,19,108,2
22200888,1610612765,Pistons,DET,Detroit,240:00,37,81,0.457,17,34,0.5,15,19,0.789,6,39,45,22,5,7,19,25,106,-2
22200890,1610612761,Raptors,TOR,Toronto,240:00,43,92,0.467,9,31,0.29,20,25,0.8,11,37,48,17,10,5,11,20,115,5
22200890,1610612740,Pelicans,NOP,New Orleans,240:00,39,84,0.464,13,30,0.433,19,25,0.76,6,37,43,23,6,2,13,19,110,-5
22200881,1610612743,Nuggets,DEN,Denver,240:00,48,84,0.571,11,31,0.355,11,15,0.733,6,37,43,34,7,5,13,14,118,9
22200881,1610612742,Mavericks,DAL,Dallas,240:00,39,84,0.464,14,39,0.359,17,20,0.85,6,25,31,25,8,3,12,13,109,-9
22200861,1610612748,Heat,MIA,Miami,240:00,39,89,0.438,12,35,0.343,18,20,0.9,9,25,34,25,9,4,8,14,108,-4
22200861,1610612743,Nuggets,DEN,Denver,240:00,44,76,0.579,11,28,0.393,13,15,0.867,6,33,39,34,3,4,13,18,112,4
22200866,1610612764,Wizards,WAS,Washington,240:00,48,80,0.6,12,28,0.429,18,21,0.857,9,24,33,26,10,3,17,15,126,-9
22200866,1610612744,Warriors,GSW,Golden State,240:00,52,89,0.584,20,40,0.5,11,15,0.733,11,23,34,40,10,0,15,19,135,9
22200855,1610612763,Grizzlies,MEM,Memphis,240:00,42,84,0.5,12,34,0.353,13,21,0.619,3,31,34,24,4,5,8,22,109,-10
22200855,1610612738,Celtics,BOS,Boston,240:00,39,88,0.443,21,51,0.412,20,26,0.769,15,40,55,28,5,3,10,14,119,10
22200856,1610612761,Raptors,TOR,Toronto,240:00,42,87,0.483,11,30,0.367,24,36,0.667,13,27,40,21,5,8,8,26,119,1
22200856,1610612765,Pistons,DET,Detroit,240:00,40,79,0.506,13,34,0.382,25,32,0.781,6,26,32,25,3,4,16,26,118,-1
22200848,1610612753,Magic,ORL,Orlando,265:00,37,87,0.425,11,29,0.379,18,23,0.783,12,32,44,22,12,5,18,24,103,-4
22200848,1610612748,Heat,MIA,Miami,265:00,37,85,0.435,12,39,0.308,21,23,0.913,11,35,46,24,7,6,19,22,107,4
22200847,1610612743,Nuggets,DEN,Denver,240:00,50,99,0.505,5,23,0.217,14,17,0.824,14,37,51,35,7,5,14,20,119,14
22200847,1610612766,Hornets,CHA,Charlotte,240:00,40,85,0.471,8,32,0.25,17,29,0.586,5,32,37,25,11,8,14,18,105,-14
22200849,1610612764,Wizards,WAS,Washington,240:00,48,75,0.64,12,26,0.462,19,22,0.864,8,32,40,32,5,7,16,16,127,14
22200849,1610612754,Pacers,IND,Indiana,240:00,43,95,0.453,14,40,0.35,13,17,0.765,17,16,33,27,8,3,7,18,113,-14
22200853,1610612747,Lakers,LAL,Los Angeles,240:00,40,89,0.449,8,25,0.32,21,26,0.808,10,42,52,19,4,4,15,12,109,6
22200853,1610612744,Warriors,GSW,Golden State,240:00,40,96,0.417,12,44,0.273,11,12,0.917,7,36,43,31,11,6,15,21,103,-6
22200823,1610612764,Wizards,WAS,Washington,240:00,44,87,0.506,15,37,0.405,15,17,0.882,11,41,52,29,4,12,16,17,118,14
22200823,1610612766,Hornets,CHA,Charlotte,240:00,39,93,0.419,9,31,0.29,17,21,0.81,12,28,40,23,11,5,7,17,104,-14
22200824,1610612755,76ers,PHI,Philadelphia,240:00,37,83,0.446,10,31,0.323,15,20,0.75,8,29,37,20,9,3,6,16,99,-7
22200824,1610612738,Celtics,BOS,Boston,240:00,40,76,0.526,19,35,0.543,7,10,0.7,5,39,44,25,2,5,13,19,106,7
22200825,1610612748,Heat,MIA,Miami,240:00,37,79,0.468,6,19,0.316,36,39,0.923,15,33,48,21,7,3,11,22,116,5
22200825,1610612754,Pacers,IND,Indiana,240:00,38,78,0.487,15,33,0.455,20,28,0.714,5,26,31,24,3,5,11,25,111,-5
22200829,1610612746,Clippers,LAC,LA,240:00,38,86,0.442,12,33,0.364,16,21,0.762,9,31,40,21,10,4,11,18,104,-6
22200829,1610612742,Mavericks,DAL,Dallas,240:00,41,78,0.526,17,35,0.486,11,17,0.647,8,36,44,26,7,6,18,20,110,6
22200827,1610612758,Kings,SAC,Sacramento,240:00,46,92,0.5,10,30,0.333,28,30,0.933,10,21,31,29,10,4,9,15,130,2
22200827,1610612745,Rockets,HOU,Houston,240:00,47,86,0.547,10,22,0.455,24,28,0.857,15,29,44,25,4,7,19,21,128,-2
22200828,1610612762,Jazz,UTA,Utah,240:00,44,105,0.419,12,34,0.353,18,21,0.857,21,29,50,27,2,5,8,12,118,-25
22200828,1610612750,Timberwolves,MIN,Minnesota,240:00,56,98,0.571,23,43,0.535,8,8,1.0,8,39,47,35,6,6,10,19,143,25
22200807,1610612758,Kings,SAC,Sacramento,240:00,35,82,0.427,11,42,0.262,23,27,0.852,11,27,38,23,5,5,15,22,104,-32
22200807,1610612740,Pelicans,NOP,New Orleans,240:00,48,85,0.565,14,26,0.538,26,34,0.765,12,36,48,26,11,3,10,23,136,32
22200778,1610612747,Lakers,LAL,Los Angeles,240:00,42,92,0.457,6,22,0.273,22,31,0.71,13,38,51,29,8,5,13,10,112,1
22200778,1610612754,Pacers,IND,Indiana,240:00,45,93,0.484,16,41,0.39,5,6,0.833,6,40,46,30,8,6,16,21,111,-1
22200931,1610612757,Trail Blazers,POR,Portland,240:00,37,86,0.43,12,39,0.308,19,22,0.864,9,24,33,26,8,4,13,17,105,-18
22200931,1610612744,Warriors,GSW,Golden State,240:00,49,91,0.538,12,30,0.4,13,16,0.813,12,34,46,34,5,2,18,19,123,18
22200927,1610612763,Grizzlies,MEM,Memphis,240:00,51,112,0.455,6,31,0.194,13,17,0.765,14,33,47,25,13,6,6,17,121,12
22200927,1610612747,Lakers,LAL,Los Angeles,240:00,38,86,0.442,13,34,0.382,20,23,0.87,14,42,56,22,5,10,26,19,109,-12
22200930,1610612762,Jazz,UTA,Utah,240:00,30,85,0.353,10,34,0.294,24,36,0.667,14,38,52,15,8,9,20,15,94,-8
22200930,1610612759,Spurs,SAS,San Antonio,240:00,39,91,0.429,8,26,0.308,16,25,0.64,9,36,45,23,9,5,12,22,102,8
22200822,1610612765,Pistons,DET,Detroit,240:00,30,81,0.37,8,32,0.25,17,18,0.944,9,23,32,19,8,6,13,21,85,-28
22200822,1610612739,Cavaliers,CLE,Cleveland,240:00,43,87,0.494,6,26,0.231,21,25,0.84,13,37,50,30,8,4,10,16,113,28
22200819,1610612763,Grizzlies,MEM,Memphis,240:00,39,81,0.481,11,33,0.333,15,21,0.714,5,34,39,22,10,7,13,21,104,15
22200819,1610612741,Bulls,CHI,Chicago,240:00,32,87,0.368,7,35,0.2,18,27,0.667,11,38,49,24,9,3,18,16,89,-15
22200816,1610612753,Magic,ORL,Orlando,240:00,37,79,0.468,6,25,0.24,18,24,0.75,9,32,41,23,4,4,11,19,98,-4
22200816,1610612752,Knicks,NYK,New York,240:00,37,81,0.457,15,43,0.349,13,19,0.684,11,32,43,21,6,2,10,22,102,4
22200821,1610612760,Thunder,OKC,Oklahoma City,240:00,49,94,0.521,17,34,0.5,18,20,0.9,7,30,37,32,12,2,12,18,133,3
22200821,1610612747,Lakers,LAL,Los Angeles,240:00,49,85,0.576,14,31,0.452,18,26,0.692,6,35,41,27,8,3,20,19,130,-3
