GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MINUTES,PTS,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS
22200637,1610612756,Suns,PHX,Phoenix,240.000000:00,116,53,36,17,11,0,8,19,0,4,4,0,6,6,4,6
22200637,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,121,45,36,9,22,1,17,38,0,3,3,0,3,3,2,3
22200627,1610612738,Celtics,BOS,Boston,240.000000:00,109,51,33,18,8,0,5,10,7,2,9,2,6,8,3,8
22200627,1610612751,Nets,BKN,Brooklyn,240.000000:00,98,41,27,14,16,0,10,25,3,6,9,0,10,8,1,10
22200629,1610612766,Hornets,CHA,Charlotte,240.000000:00,114,40,26,14,11,0,11,28,6,2,8,1,3,4,3,4
22200629,1610612761,Raptors,TOR,Toronto,240.000000:00,124,33,17,16,20,1,7,15,2,2,4,0,3,3,2,3
22200628,1610612749,Bucks,MIL,Milwaukee,240.000000:00,102,55,36,19,15,0,7,18,2,2,4,1,2,2,2,3
22200628,1610612748,Heat,MIA,Miami,240.000000:00,108,45,18,27,18,0,14,31,6,1,7,0,10,8,3,10
22200631,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,119,53,30,23,16,1,7,16,2,2,4,2,5,7,2,7
22200631,1610612757,Trail Blazers,POR,Portland,240.000000:00,113,49,36,13,16,0,10,22,0,2,2,0,5,5,4,5
22200626,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,133,62,40,22,10,2,9,20,1,3,4,1,7,7,4,8
22200626,1610612755,76ers,PHI,Philadelphia,240.000000:00,114,41,28,13,11,0,8,20,0,2,2,0,6,6,1,6
22200630,1610612742,Mavericks,DAL,Dallas,290.000000:00,119,49,33,16,13,1,17,39,4,2,6,0,5,5,3,5
22200630,1610612747,Lakers,LAL,Los Angeles,290.000000:00,115,46,23,23,16,1,7,14,4,1,5,1,4,5,3,5
22200625,1610612745,Rockets,HOU,Houston,240.000000:00,115,28,24,4,5,0,13,32,4,2,6,0,3,3,1,3
22200625,1610612758,Kings,SAC,Sacramento,240.000000:00,135,30,23,7,8,0,8,20,2,0,2,0,4,4,2,4
22200619,1610612741,Bulls,CHI,Chicago,240.000000:00,97,48,31,17,7,0,3,7,5,3,8,1,3,4,3,4
22200619,1610612764,Wizards,WAS,Washington,240.000000:00,100,52,33,19,16,1,7,15,2,2,4,0,5,3,0,5
22200620,1610612749,Bucks,MIL,Milwaukee,240.000000:00,114,51,34,17,10,0,12,28,4,1,5,1,4,5,4,5
22200620,1610612737,Hawks,ATL,Atlanta,240.000000:00,105,58,27,31,15,1,16,38,1,1,2,0,6,6,1,6
22200621,1610612740,Pelicans,NOP,New Orleans,240.000000:00,114,40,19,21,9,0,8,17,1,2,3,0,1,1,0,1
22200621,1610612738,Celtics,BOS,Boston,240.000000:00,125,43,30,13,14,0,10,24,4,2,6,2,2,4,3,4
22200618,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,118,38,24,14,15,1,11,29,3,2,5,2,6,7,2,8
22200618,1610612765,Pistons,DET,Detroit,240.000000:00,135,51,30,21,21,0,14,32,2,3,5,0,6,6,2,6
22200623,1610612759,Spurs,SAS,San Antonio,240.000000:00,129,50,39,11,9,0,7,15,0,1,1,3,4,7,6,7
22200623,1610612763,Grizzlies,MEM,Memphis,240.000000:00,135,60,42,18,16,0,19,46,2,2,4,1,3,4,3,4
22200622,1610612754,Pacers,IND,Indiana,240.000000:00,113,44,22,22,16,0,11,30,0,4,4,0,0,0,0,0
22200622,1610612752,Knicks,NYK,New York,240.000000:00,119,31,17,14,10,1,4,11,1,1,2,1,5,4,2,6
22200624,1610612756,Suns,PHX,Phoenix,240.000000:00,97,30,19,11,17,2,9,21,3,0,3,2,4,5,2,6
22200624,1610612743,Nuggets,DEN,Denver,240.000000:00,126,43,30,13,20,0,11,26,2,3,5,2,3,5,5,5
22200611,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,111,56,29,27,12,2,7,14,7,2,9,1,2,3,2,3
22200611,1610612748,Heat,MIA,Miami,240.000000:00,112,44,23,21,22,1,4,8,3,2,5,1,7,7,3,8
22200612,1610612765,Pistons,DET,Detroit,240.000000:00,116,34,21,13,21,1,10,25,2,4,6,0,3,2,2,3
22200612,1610612755,76ers,PHI,Philadelphia,240.000000:00,147,49,29,20,15,0,8,16,0,4,4,1,4,5,2,5
22200617,1610612742,Mavericks,DAL,Dallas,240.000000:00,101,37,27,10,11,0,7,15,2,2,4,1,3,4,2,4
22200617,1610612746,Clippers,LAC,LA,240.000000:00,113,28,16,12,17,1,5,11,2,1,3,3,4,6,4,7
22200615,1610612756,Suns,PHX,Phoenix,240.000000:00,125,44,22,22,17,1,6,14,1,5,6,0,3,3,3,3
22200615,1610612744,Warriors,GSW,Golden State,240.000000:00,113,59,35,24,25,1,9,22,6,4,10,3,4,7,6,7
22200616,1610612753,Magic,ORL,Orlando,240.000000:00,109,39,19,20,11,1,13,27,2,2,4,3,3,5,3,6
22200616,1610612757,Trail Blazers,POR,Portland,240.000000:00,106,42,30,12,16,0,9,19,3,2,5,3,4,7,5,7
22200613,1610612766,Hornets,CHA,Charlotte,240.000000:00,120,61,33,28,20,0,10,24,3,2,5,2,10,10,5,12
22200613,1610612761,Raptors,TOR,Toronto,240.000000:00,132,56,34,22,16,1,6,14,4,1,5,3,10,11,9,13
22200614,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,114,52,31,21,17,0,14,34,2,4,6,2,3,3,3,5
22200614,1610612762,Jazz,UTA,Utah,240.000000:00,116,50,28,22,5,0,15,33,1,1,2,0,4,4,4,4
22200608,1610612759,Spurs,SAS,San Antonio,240.000000:00,113,55,42,13,10,0,13,29,1,4,5,2,4,6,2,6
22200608,1610612763,Grizzlies,MEM,Memphis,240.000000:00,121,62,43,19,17,0,16,35,2,0,2,3,4,6,3,7
22200607,1610612749,Bucks,MIL,Milwaukee,240.000000:00,111,73,42,31,8,1,8,20,2,3,5,1,6,7,2,7
22200607,1610612752,Knicks,NYK,New York,240.000000:00,107,54,26,28,14,0,13,30,4,2,6,4,14,17,10,18
22200610,1610612753,Magic,ORL,Orlando,240.000000:00,111,27,17,10,22,0,11,24,0,0,0,2,5,7,5,7
22200610,1610612758,Kings,SAC,Sacramento,240.000000:00,136,33,21,12,7,0,6,15,2,2,4,1,1,2,2,2
22200606,1610612741,Bulls,CHI,Chicago,240.000000:00,99,49,24,25,20,0,12,26,5,3,8,2,16,17,11,18
22200606,1610612738,Celtics,BOS,Boston,240.000000:00,107,50,31,19,13,0,9,21,4,2,6,1,4,5,2,5
22200605,1610612740,Pelicans,NOP,New Orleans,240.000000:00,132,36,21,15,19,3,9,20,3,1,4,2,5,7,5,7
22200605,1610612764,Wizards,WAS,Washington,240.000000:00,112,29,16,13,15,2,13,32,2,0,2,1,0,1,0,1
22200609,1610612747,Lakers,LAL,Los Angeles,240.000000:00,109,45,28,17,17,1,7,15,2,4,6,2,3,5,2,5
22200609,1610612743,Nuggets,DEN,Denver,240.000000:00,122,43,30,13,20,0,8,18,2,0,2,1,1,2,1,2
22200599,1610612751,Nets,BKN,Brooklyn,240.000000:00,102,56,35,21,9,0,6,16,4,1,5,0,3,3,0,3
22200599,1610612748,Heat,MIA,Miami,240.000000:00,101,44,25,19,15,2,3,7,1,2,3,0,3,3,1,3
22200600,1610612762,Jazz,UTA,Utah,240.000000:00,118,49,33,16,15,1,15,36,0,2,2,0,1,1,0,1
22200600,1610612763,Grizzlies,MEM,Memphis,240.000000:00,123,38,22,16,24,0,11,23,2,2,4,0,5,5,5,5
22200598,1610612766,Hornets,CHA,Charlotte,240.000000:00,111,36,20,16,15,0,6,12,6,2,8,0,5,5,2,5
22200598,1610612754,Pacers,IND,Indiana,240.000000:00,116,37,28,9,26,1,4,10,2,4,6,1,2,3,1,3
22200603,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,112,43,35,8,15,0,11,26,1,3,4,0,5,5,2,5
22200603,1610612756,Suns,PHX,Phoenix,240.000000:00,98,35,22,13,14,0,15,36,2,1,3,0,3,3,1,3
22200596,1610612755,76ers,PHI,Philadelphia,240.000000:00,123,47,34,13,25,0,5,12,3,0,3,0,2,2,1,2
22200596,1610612765,Pistons,DET,Detroit,240.000000:00,111,55,30,25,16,0,6,12,2,2,4,2,1,2,1,3
22200597,1610612757,Trail Blazers,POR,Portland,240.000000:00,105,34,23,11,5,0,8,17,8,2,10,0,12,12,6,12
22200597,1610612761,Raptors,TOR,Toronto,240.000000:00,117,36,22,14,15,2,6,13,1,3,4,2,9,10,5,11
22200604,1610612737,Hawks,ATL,Atlanta,240.000000:00,112,58,41,17,15,1,10,21,2,3,5,1,6,4,2,7
22200604,1610612746,Clippers,LAC,LA,240.000000:00,108,42,31,11,13,0,8,17,3,1,4,4,4,7,4,8
22200602,1610612742,Mavericks,DAL,Dallas,240.000000:00,109,38,29,9,9,3,3,9,1,1,2,1,5,5,4,6
22200602,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,120,51,24,27,8,3,1,2,1,4,5,3,2,4,3,5
22200601,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,104,33,18,15,17,0,5,10,0,3,3,0,4,4,3,4
22200601,1610612745,Rockets,HOU,Houston,240.000000:00,96,32,15,17,9,1,5,10,4,0,4,1,2,3,1,3
22200591,1610612738,Celtics,BOS,Boston,240.000000:00,121,53,39,14,15,0,6,14,1,2,3,0,3,3,1,3
22200591,1610612759,Spurs,SAS,San Antonio,240.000000:00,116,52,36,16,12,0,19,42,0,3,3,0,1,1,0,1
22200595,1610612747,Lakers,LAL,Los Angeles,240.000000:00,136,56,36,20,11,0,10,22,3,2,5,2,4,5,5,6
22200595,1610612758,Kings,SAC,Sacramento,240.000000:00,134,53,39,14,11,1,8,21,0,0,0,0,4,4,3,4
22200594,1610612753,Magic,ORL,Orlando,240.000000:00,115,33,9,24,20,1,10,24,2,1,3,1,3,4,1,4
22200594,1610612744,Warriors,GSW,Golden State,240.000000:00,101,42,27,15,8,1,8,21,0,1,1,2,2,4,2,4
22200593,1610612740,Pelicans,NOP,New Orleans,240.000000:00,117,37,14,23,18,1,12,24,1,1,2,0,3,2,1,3
22200593,1610612742,Mavericks,DAL,Dallas,240.000000:00,127,42,27,15,10,1,15,35,2,1,3,0,3,3,2,3
22200592,1610612762,Jazz,UTA,Utah,240.000000:00,118,42,27,15,6,0,7,15,0,1,1,1,3,4,2,4
22200592,1610612741,Bulls,CHI,Chicago,240.000000:00,126,34,15,19,10,0,19,42,3,0,3,1,5,6,2,6
22200588,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,108,37,21,16,17,0,5,11,3,1,4,4,1,5,3,5
22200588,1610612743,Nuggets,DEN,Denver,240.000000:00,121,29,25,4,12,0,12,31,2,1,3,2,0,2,2,2
22200589,1610612748,Heat,MIA,Miami,240.000000:00,104,37,26,11,22,0,4,11,0,5,5,1,4,5,4,5
22200589,1610612756,Suns,PHX,Phoenix,240.000000:00,96,44,26,18,11,0,8,17,2,1,3,0,4,4,2,4
22200581,1610612741,Bulls,CHI,Chicago,240.000000:00,126,39,26,13,12,1,7,19,0,1,1,2,4,6,3,6
22200581,1610612755,76ers,PHI,Philadelphia,240.000000:00,112,36,20,16,13,2,8,19,4,0,4,0,4,3,1,4
22200580,1610612757,Trail Blazers,POR,Portland,240.000000:00,99,33,23,10,6,3,7,16,2,1,3,2,5,6,3,7
22200580,1610612754,Pacers,IND,Indiana,240.000000:00,108,48,25,23,12,1,10,25,0,4,4,0,3,3,2,3
22200583,1610612766,Hornets,CHA,Charlotte,240.000000:00,138,42,18,24,16,0,13,30,4,2,6,1,3,4,2,4
22200583,1610612749,Bucks,MIL,Milwaukee,240.000000:00,109,60,31,29,12,0,10,25,2,2,4,0,0,0,0,0
22200585,1610612765,Pistons,DET,Detroit,240.000000:00,109,50,33,17,15,0,9,21,3,4,7,0,3,1,0,3
22200585,1610612759,Spurs,SAS,San Antonio,240.000000:00,121,46,31,15,13,1,12,24,6,0,6,1,8,6,3,9
22200590,1610612737,Hawks,ATL,Atlanta,240.000000:00,114,53,32,21,17,0,12,26,0,3,3,1,1,2,1,2
22200590,1610612747,Lakers,LAL,Los Angeles,240.000000:00,130,47,34,13,9,0,6,12,0,1,1,0,3,3,1,3
22200587,1610612746,Clippers,LAC,LA,240.000000:00,115,27,18,9,26,1,5,12,3,1,4,2,0,2,2,2
22200587,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,128,44,34,10,15,0,11,26,0,3,3,1,5,6,5,6
22200586,1610612751,Nets,BKN,Brooklyn,240.000000:00,108,35,29,6,12,0,5,14,2,0,2,1,2,3,1,3
22200586,1610612740,Pelicans,NOP,New Orleans,240.000000:00,102,42,30,12,13,1,4,10,2,1,3,0,3,3,2,3
22200582,1610612752,Knicks,NYK,New York,240.000000:00,112,56,39,17,6,0,7,18,3,3,6,2,18,18,9,20
22200582,1610612761,Raptors,TOR,Toronto,240.000000:00,108,50,27,23,23,0,7,15,2,2,4,1,16,15,6,17
22200584,1610612764,Wizards,WAS,Washington,240.000000:00,110,43,27,16,11,0,8,17,1,7,8,0,5,5,2,5
22200584,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,127,44,30,14,10,1,3,8,3,4,7,2,6,7,3,8
22200577,1610612738,Celtics,BOS,Boston,240.000000:00,124,51,27,24,14,0,3,6,4,2,6,5,7,11,6,12
22200577,1610612742,Mavericks,DAL,Dallas,240.000000:00,95,44,20,24,15,1,11,24,2,0,2,4,5,9,5,9
22200579,1610612746,Clippers,LAC,LA,240.000000:00,91,45,20,25,14,0,4,9,3,1,4,0,2,0,0,2
22200579,1610612743,Nuggets,DEN,Denver,240.000000:00,122,43,27,16,16,0,4,11,0,2,2,1,3,3,2,4
22200576,1610612763,Grizzlies,MEM,Memphis,240.000000:00,123,61,33,28,11,2,8,17,3,3,6,1,12,13,8,13
22200576,1610612753,Magic,ORL,Orlando,240.000000:00,115,55,30,25,14,2,9,19,2,0,2,2,7,9,4,9
22200578,1610612762,Jazz,UTA,Utah,240.000000:00,131,52,30,22,13,1,14,34,3,4,7,1,10,8,4,11
22200578,1610612745,Rockets,HOU,Houston,240.000000:00,114,51,21,30,8,2,11,29,3,4,7,1,5,5,3,6
22200564,1610612763,Grizzlies,MEM,Memphis,240.000000:00,131,63,39,24,16,0,14,32,4,7,11,1,9,9,5,10
22200564,1610612766,Hornets,CHA,Charlotte,240.000000:00,107,55,36,19,18,0,4,10,4,4,8,3,5,7,7,8
22200571,1610612757,Trail Blazers,POR,Portland,240.000000:00,106,42,30,12,15,0,7,17,3,4,7,4,10,11,7,14
22200571,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,113,42,21,21,8,2,8,20,3,2,5,1,4,5,4,5
22200569,1610612749,Bucks,MIL,Milwaukee,265.000000:00,104,65,38,27,12,1,2,5,4,2,6,0,9,9,3,9
22200569,1610612761,Raptors,TOR,Toronto,265.000000:00,101,48,25,23,21,2,11,25,2,3,5,0,3,3,0,3
22200567,1610612754,Pacers,IND,Indiana,265.000000:00,126,59,39,20,25,0,12,26,6,4,10,1,5,6,5,6
22200567,1610612755,76ers,PHI,Philadelphia,265.000000:00,129,49,33,16,19,1,11,24,5,3,8,4,7,8,4,11
22200566,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,115,56,32,24,12,1,9,19,1,2,3,2,2,3,3,4
22200566,1610612753,Magic,ORL,Orlando,240.000000:00,126,49,23,26,10,0,11,23,3,2,5,2,3,3,2,5
22200572,1610612745,Rockets,HOU,Houston,240.000000:00,108,31,16,15,15,2,6,15,3,5,8,1,1,2,2,2
22200572,1610612740,Pelicans,NOP,New Orleans,240.000000:00,119,41,24,17,14,1,5,13,3,3,6,2,6,8,8,8
22200573,1610612765,Pistons,DET,Detroit,240.000000:00,122,30,19,11,13,0,9,21,5,2,7,1,2,3,3,3
22200573,1610612744,Warriors,GSW,Golden State,240.000000:00,119,36,27,9,8,0,17,41,2,1,3,1,7,7,6,8
22200575,1610612737,Hawks,ATL,Atlanta,240.000000:00,120,32,26,6,19,0,10,23,3,1,4,1,4,5,5,5
22200575,1610612758,Kings,SAC,Sacramento,240.000000:00,117,32,21,11,19,0,12,29,1,1,2,2,1,3,3,3
22200574,1610612748,Heat,MIA,Miami,240.000000:00,109,30,25,5,16,0,9,19,4,3,7,2,7,9,4,9
22200574,1610612747,Lakers,LAL,Los Angeles,240.000000:00,112,48,33,15,17,0,6,13,2,3,5,2,3,5,1,5
22200565,1610612756,Suns,PHX,Phoenix,240.000000:00,88,28,16,12,15,0,11,26,0,2,2,0,0,0,0,0
22200565,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,90,47,31,16,14,0,6,15,1,5,6,0,8,8,6,8
22200568,1610612759,Spurs,SAS,San Antonio,240.000000:00,114,59,44,15,6,1,18,40,3,1,4,0,5,3,2,5
22200568,1610612752,Knicks,NYK,New York,240.000000:00,117,50,33,17,9,2,13,28,3,2,5,0,9,3,2,9
22200570,1610612751,Nets,BKN,Brooklyn,240.000000:00,112,50,39,11,20,0,6,14,1,1,2,0,1,1,0,1
22200570,1610612741,Bulls,CHI,Chicago,240.000000:00,121,46,30,16,17,0,9,19,1,2,3,0,1,1,1,1
22200563,1610612758,Kings,SAC,Sacramento,240.000000:00,117,63,29,34,17,0,11,23,3,0,3,0,0,0,0,0
22200563,1610612762,Jazz,UTA,Utah,240.000000:00,115,49,33,16,15,0,9,23,4,1,5,1,3,4,3,4
22200561,1610612764,Wizards,WAS,Washington,240.000000:00,113,49,30,19,8,0,16,32,3,5,8,0,3,3,1,3
22200561,1610612749,Bucks,MIL,Milwaukee,240.000000:00,123,63,45,18,11,0,3,7,2,1,3,2,4,6,6,6
22200562,1610612738,Celtics,BOS,Boston,240.000000:00,117,53,27,26,16,0,10,24,3,2,5,2,5,7,4,7
22200562,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,150,50,27,23,12,0,17,37,5,7,12,1,3,4,2,4
22200551,1610612747,Lakers,LAL,Los Angeles,240.000000:00,121,30,22,8,10,0,9,19,6,1,7,1,4,4,2,5
22200551,1610612766,Hornets,CHA,Charlotte,240.000000:00,115,44,27,17,17,0,10,24,3,3,6,3,4,4,1,7
22200560,1610612748,Heat,MIA,Miami,240.000000:00,110,29,13,16,10,1,6,15,3,3,6,1,6,5,2,7
22200560,1610612746,Clippers,LAC,LA,240.000000:00,100,45,22,23,14,0,8,19,2,2,4,0,3,2,1,3
22200554,1610612740,Pelicans,NOP,New Orleans,240.000000:00,111,33,21,12,5,1,7,15,1,2,3,0,0,0,0,0
22200554,1610612755,76ers,PHI,Philadelphia,240.000000:00,120,27,20,7,12,1,4,8,0,1,1,1,1,2,1,2
22200556,1610612742,Mavericks,DAL,Dallas,240.000000:00,111,38,27,11,8,2,6,14,2,2,4,0,3,3,0,3
22200556,1610612745,Rockets,HOU,Houston,240.000000:00,106,23,11,12,14,0,5,12,0,0,0,2,1,3,2,3
22200553,1610612761,Raptors,TOR,Toronto,240.000000:00,114,60,46,14,19,0,8,17,3,4,7,2,7,8,3,9
22200553,1610612754,Pacers,IND,Indiana,240.000000:00,122,47,18,29,12,1,13,28,3,6,9,2,7,8,4,9
22200557,1610612743,Nuggets,DEN,Denver,240.000000:00,111,35,19,16,14,1,7,17,2,2,4,0,1,1,0,1
22200557,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,124,47,34,13,12,0,7,17,0,2,2,1,4,4,0,5
22200550,1610612756,Suns,PHX,Phoenix,240.000000:00,83,37,17,20,18,0,13,27,0,1,1,2,7,8,3,9
22200550,1610612752,Knicks,NYK,New York,240.000000:00,102,45,27,18,6,0,5,11,2,1,3,2,6,7,4,8
22200552,1610612741,Bulls,CHI,Chicago,265.000000:00,134,51,21,30,14,0,7,14,3,1,4,2,7,9,5,9
22200552,1610612739,Cavaliers,CLE,Cleveland,265.000000:00,145,55,34,21,11,0,13,30,3,0,3,3,10,12,8,13
22200558,1610612737,Hawks,ATL,Atlanta,290.000000:00,141,50,26,24,23,0,19,43,0,3,3,0,2,2,1,2
22200558,1610612744,Warriors,GSW,Golden State,290.000000:00,143,50,36,14,15,0,14,37,3,2,5,3,2,5,4,5
22200555,1610612759,Spurs,SAS,San Antonio,240.000000:00,103,44,35,9,8,0,5,11,1,2,3,2,2,4,2,4
22200555,1610612751,Nets,BKN,Brooklyn,240.000000:00,139,54,36,18,15,1,18,43,3,1,4,1,3,2,2,4
22200559,1610612765,Pistons,DET,Detroit,240.000000:00,106,36,25,11,10,0,6,13,2,2,4,1,3,4,2,4
22200559,1610612757,Trail Blazers,POR,Portland,240.000000:00,135,26,24,2,17,0,9,23,1,2,3,1,5,6,4,6
22200548,1610612764,Wizards,WAS,Washington,240.000000:00,118,54,26,28,10,0,11,24,4,4,8,0,4,3,3,4
22200548,1610612749,Bucks,MIL,Milwaukee,240.000000:00,95,56,38,18,15,0,7,15,2,3,5,1,3,3,1,4
22200549,1610612738,Celtics,BOS,Boston,240.000000:00,111,34,23,11,14,0,6,14,2,1,3,1,7,8,0,8
22200549,1610612743,Nuggets,DEN,Denver,240.000000:00,123,37,19,18,8,0,11,27,1,0,1,0,6,5,0,6
22200547,1610612758,Kings,SAC,Sacramento,240.000000:00,108,52,32,20,12,0,8,23,2,2,4,0,3,2,0,3
22200547,1610612763,Grizzlies,MEM,Memphis,240.000000:00,118,48,29,19,19,0,13,28,4,3,7,2,6,8,5,8
22200542,1610612742,Mavericks,DAL,Dallas,240.000000:00,126,39,33,6,15,1,20,45,2,0,2,0,2,2,0,2
22200542,1610612759,Spurs,SAS,San Antonio,240.000000:00,125,45,25,20,11,0,12,26,1,1,2,2,2,4,3,4
22200541,1610612752,Knicks,NYK,New York,240.000000:00,108,27,11,16,15,0,8,19,1,3,4,1,1,2,1,2
22200541,1610612745,Rockets,HOU,Houston,240.000000:00,88,30,17,13,9,1,7,17,1,1,2,1,3,4,4,4
22200540,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,103,46,36,10,13,1,7,15,10,1,11,0,2,1,1,2
22200540,1610612741,Bulls,CHI,Chicago,240.000000:00,102,41,19,22,26,0,11,23,1,6,7,0,0,0,0,0
22200538,1610612746,Clippers,LAC,LA,240.000000:00,130,52,28,24,20,0,4,8,5,4,9,0,3,2,0,3
22200538,1610612754,Pacers,IND,Indiana,240.000000:00,131,46,27,19,16,0,9,20,3,4,7,1,4,5,1,5
22200539,1610612751,Nets,BKN,Brooklyn,240.000000:00,123,22,17,5,12,0,13,31,1,0,1,1,2,3,2,3
22200539,1610612766,Hornets,CHA,Charlotte,240.000000:00,106,18,13,5,18,0,2,4,1,0,1,2,3,5,5,5
22200545,1610612755,76ers,PHI,Philadelphia,240.000000:00,115,28,21,7,9,1,6,14,2,1,3,2,5,7,5,7
22200545,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,96,49,39,10,13,1,7,15,1,6,7,1,3,4,2,4
22200543,1610612740,Pelicans,NOP,New Orleans,240.000000:00,101,46,26,20,11,1,3,6,3,3,6,0,9,9,6,9
22200543,1610612763,Grizzlies,MEM,Memphis,240.000000:00,116,50,37,13,17,1,11,25,4,4,8,0,7,7,2,7
22200546,1610612748,Heat,MIA,Miami,240.000000:00,126,48,25,23,20,1,9,21,5,2,7,1,9,10,3,10
22200546,1610612762,Jazz,UTA,Utah,240.000000:00,123,53,30,23,16,0,3,8,2,3,5,1,3,4,0,4
22200529,1610612764,Wizards,WAS,Washington,240.000000:00,119,54,41,13,6,1,8,19,2,2,4,0,7,7,0,7
22200529,1610612753,Magic,ORL,Orlando,240.000000:00,100,35,12,23,16,2,19,38,4,2,6,1,3,4,2,4
22200532,1610612765,Pistons,DET,Detroit,240.000000:00,118,53,39,14,11,1,9,23,2,3,5,0,3,3,1,3
22200532,1610612741,Bulls,CHI,Chicago,240.000000:00,132,58,31,27,16,0,14,33,1,1,2,2,10,8,5,12
22200530,1610612747,Lakers,LAL,Los Angeles,240.000000:00,130,70,42,28,15,1,5,11,2,2,4,1,8,9,5,9
22200530,1610612737,Hawks,ATL,Atlanta,240.000000:00,121,57,40,17,20,0,14,29,2,1,3,0,2,0,0,2
22200531,1610612756,Suns,PHX,Phoenix,240.000000:00,104,49,29,20,10,3,9,20,0,4,4,2,10,11,3,12
22200531,1610612761,Raptors,TOR,Toronto,240.000000:00,113,39,28,11,24,1,5,10,2,5,7,3,9,9,4,12
22200535,1610612748,Heat,MIA,Miami,240.000000:00,119,31,23,8,19,0,14,34,1,1,2,2,2,3,1,4
22200535,1610612743,Nuggets,DEN,Denver,240.000000:00,124,34,22,12,19,1,10,22,0,1,1,0,3,3,2,3
22200536,1610612757,Trail Blazers,POR,Portland,240.000000:00,112,49,25,24,10,1,7,15,6,4,10,1,3,2,1,4
22200536,1610612744,Warriors,GSW,Golden State,240.000000:00,118,64,39,25,19,1,9,23,1,0,1,4,2,6,6,6
22200534,1610612755,76ers,PHI,Philadelphia,240.000000:00,116,28,20,8,6,0,0,0,0,1,1,0,3,3,0,3
22200534,1610612740,Pelicans,NOP,New Orleans,240.000000:00,127,23,18,5,13,1,10,26,1,2,3,1,1,1,0,2
22200537,1610612762,Jazz,UTA,Utah,240.000000:00,125,57,37,20,16,0,6,14,1,3,4,1,5,6,5,6
22200537,1610612758,Kings,SAC,Sacramento,240.000000:00,126,53,29,24,13,0,14,34,2,0,2,0,3,3,2,3
22200533,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,114,48,24,24,21,0,7,15,2,1,3,0,6,3,0,6
22200533,1610612749,Bucks,MIL,Milwaukee,240.000000:00,123,46,35,11,12,0,4,10,0,2,2,0,4,4,3,4
22200527,1610612752,Knicks,NYK,New York,240.000000:00,115,49,33,16,17,0,8,18,6,2,8,1,3,4,3,4
22200527,1610612759,Spurs,SAS,San Antonio,240.000000:00,122,41,24,17,11,1,10,23,2,7,9,0,3,3,2,3
22200525,1610612746,Clippers,LAC,LA,240.000000:00,110,46,24,22,13,0,4,10,2,1,3,2,5,7,3,7
22200525,1610612738,Celtics,BOS,Boston,240.000000:00,116,43,25,18,22,1,9,18,3,2,5,4,6,8,6,10
22200523,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,113,37,22,15,22,1,13,27,3,3,6,0,7,7,1,7
22200523,1610612766,Hornets,CHA,Charlotte,240.000000:00,121,51,32,19,19,0,11,25,3,3,6,3,5,8,8,8
22200526,1610612763,Grizzlies,MEM,Memphis,240.000000:00,119,56,40,16,13,0,4,9,4,5,9,1,6,6,3,7
22200526,1610612761,Raptors,TOR,Toronto,240.000000:00,106,48,30,18,22,0,7,16,3,2,5,0,8,7,2,8
22200528,1610612745,Rockets,HOU,Houston,240.000000:00,114,27,17,10,7,0,5,12,2,2,4,3,1,4,4,4
22200528,1610612742,Mavericks,DAL,Dallas,240.000000:00,129,29,21,8,9,1,4,10,0,0,0,0,7,6,6,7
22200524,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,126,49,32,17,15,0,12,27,6,3,9,1,3,3,2,4
22200524,1610612754,Pacers,IND,Indiana,240.000000:00,135,48,35,13,13,0,14,33,1,1,2,1,2,3,1,3
22200518,1610612747,Lakers,LAL,Los Angeles,240.000000:00,98,52,29,23,12,1,1,2,3,0,3,0,5,5,1,5
